dataset,model,imputer,regime,mechanism,rate,n_runs,mean_accuracy,std_accuracy,mean_roc_auc,std_roc_auc,mean_brier,std_brier,mean_ece,std_ece,mean_clean_accuracy,mean_clean_roc_auc,mean_clean_brier,mean_clean_ece,mean_accuracy_change,mean_roc_auc_change,mean_brier_change,mean_ece_change,mean_train_actual_rate,mean_test_actual_rate
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mar,0.1,10,0.825925925925926,0.037242229948144086,0.89,0.029051064261143327,0.1354814544706629,0.02216525358204072,0.1415380471940162,0.026931255057979463,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,0.0,0.0026388888888889015,-0.0012951834546701582,0.003359337521069196,0.0,0.09012345679012346
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mar,0.2,10,0.8203703703703704,0.037088441693332856,0.8887500000000002,0.03088660452073523,0.13685119902628323,0.022871737385105468,0.133221946504683,0.028964082223317072,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.005555555555555547,0.001388888888888906,7.45611009501837e-05,-0.004956763168264003,0.0,0.1907407407407407
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mar,0.3,10,0.8185185185185185,0.04075944202276339,0.8890277777777778,0.030375804053214536,0.13582323631393323,0.02105393042118711,0.13361495637005233,0.029686702969191393,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.007407407407407407,0.0016666666666666718,-0.0009534016113998372,-0.0045637533028946575,0.0,0.2876543209876543
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mar,0.5,10,0.8166666666666667,0.0457373667971425,0.8860416666666667,0.030489634980118245,0.13684687075935426,0.019473163301142838,0.14110233541183567,0.021162517171490924,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.009259259259259245,-0.0013194444444444287,7.023283402119163e-05,0.002923625738888691,0.0,0.49753086419753084
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mcar,0.1,10,0.8055555555555556,0.03055399671793722,0.8736111111111111,0.03335261787838494,0.14597275261745715,0.0235538516178351,0.12305313815353977,0.016073584937638177,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.020370370370370372,-0.013750000000000007,0.009196114692124087,-0.015125571519407216,0.0,0.10128205128205128
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mcar,0.2,10,0.7703703703703704,0.04294451143438541,0.8497222222222222,0.04882360961632269,0.16525417294219585,0.029036376814110258,0.1414552083497113,0.03649672566968906,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.055555555555555566,-0.03763888888888891,0.028477535016862808,0.003276498676764282,0.0,0.20199430199430202
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mcar,0.3,10,0.7518518518518518,0.051793029539266754,0.8347222222222221,0.06253257038852982,0.17353768344101833,0.03479564622797257,0.15170626254407776,0.0290241274884696,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.07407407407407408,-0.0526388888888889,0.036761045515685264,0.013527552871130777,0.0,0.300997150997151
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mcar,0.5,10,0.7074074074074075,0.05843041761086044,0.7915277777777778,0.05663855663233034,0.20095930653994523,0.038030629498462566,0.15839234781644412,0.05164831754710702,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.11851851851851851,-0.09583333333333335,0.06418266861461218,0.020213638143497137,0.0,0.5007122507122508
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mnar,0.1,10,0.8185185185185185,0.03683070096339825,0.88375,0.03468856393343579,0.1403686613826882,0.023600995550136873,0.13816909085075885,0.026303258513761814,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.0074074074074073955,-0.0036111111111110984,0.0035920234573551453,-9.618822188128816e-06,0.0,0.09444444444444444
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mnar,0.2,10,0.8203703703703704,0.04281121206024615,0.8858333333333333,0.03402573060105435,0.13745456829151648,0.022662352165725364,0.13307233098884205,0.028649654796225048,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.005555555555555547,-0.0015277777777777946,0.0006779303661834171,-0.005106378684104922,0.0,0.20246913580246914
