dataset,model,mechanism,fold,rate,train_actual_rate,test_actual_rate,clean_accuracy,clean_roc_auc,clean_brier,accuracy,roc_auc,brier,accuracy_change,roc_auc_change,brier_change
wdbc,logistic_regression,mnar,0,0.1,0.09758241758241758,0.1,0.9736842105263158,0.9954143465443825,0.021018353357749434,0.9736842105263158,0.9944317065181789,0.02229251925633261,0.0,-0.0009826400262036294,0.0012741658985831773
wdbc,logistic_regression,mnar,0,0.2,0.20395604395604397,0.20877192982456141,0.9736842105263158,0.9954143465443825,0.021018353357749434,0.9736842105263158,0.9908286930887651,0.017843731183684142,0.0,-0.0045856534556174555,-0.003174622174065292
wdbc,logistic_regression,mnar,0,0.3,0.2945054945054945,0.30350877192982456,0.9736842105263158,0.9954143465443825,0.021018353357749434,0.9736842105263158,0.9842777595807403,0.019430186113145106,0.0,-0.011136586963642281,-0.0015881672446043278
wdbc,logistic_regression,mnar,0,0.5,0.48747252747252745,0.49298245614035086,0.9736842105263158,0.9954143465443825,0.021018353357749434,0.956140350877193,0.986570586308549,0.029202910090379255,-0.01754385964912286,-0.008843760235833553,0.00818455673262982
wdbc,logistic_regression,mnar,1,0.1,0.1010989010989011,0.10877192982456141,0.956140350877193,0.9977071732721913,0.02594545017561732,0.956140350877193,0.9990173599737963,0.02719797462413426,0.0,0.0013101867016049873,0.0012525244485169403
wdbc,logistic_regression,mnar,1,0.2,0.20043956043956043,0.18421052631578946,0.956140350877193,0.9977071732721913,0.02594545017561732,0.9649122807017544,0.9960694398951851,0.028733873471458962,0.00877192982456143,-0.001637733377006123,0.002788423295841641
wdbc,logistic_regression,mnar,1,0.3,0.2967032967032967,0.2964912280701754,0.956140350877193,0.9977071732721913,0.02594545017561732,0.9473684210526315,0.9993449066491975,0.029535586936664637,-0.00877192982456143,0.0016377333770062341,0.003590136761047316
wdbc,logistic_regression,mnar,1,0.5,0.4949450549450549,0.48771929824561405,0.956140350877193,0.9977071732721913,0.02594545017561732,0.9473684210526315,0.9980347199475925,0.029549448952935504,-0.00877192982456143,0.0003275466754012468,0.0036039987773181827
wdbc,logistic_regression,mnar,2,0.1,0.09758241758241758,0.10175438596491228,0.9649122807017544,0.9851190476190477,0.029953816011515137,0.956140350877193,0.9857804232804233,0.03253761334058917,-0.00877192982456143,0.000661375661375585,0.0025837973290740307
wdbc,logistic_regression,mnar,2,0.2,0.20659340659340658,0.2,0.9649122807017544,0.9851190476190477,0.029953816011515137,0.956140350877193,0.9841269841269842,0.03919668605703919,-0.00877192982456143,-0.0009920634920634885,0.00924287004552405
wdbc,logistic_regression,mnar,2,0.3,0.31824175824175827,0.312280701754386,0.9649122807017544,0.9851190476190477,0.029953816011515137,0.956140350877193,0.9874338624338624,0.03564184518307598,-0.00877192982456143,0.0023148148148147696,0.005688029171560846
wdbc,logistic_regression,mnar,2,0.5,0.5068131868131868,0.512280701754386,0.9649122807017544,0.9851190476190477,0.029953816011515137,0.956140350877193,0.9861111111111112,0.03722251193878457,-0.00877192982456143,0.0009920634920634885,0.0072686959272694335
wdbc,logistic_regression,mnar,3,0.1,0.10197802197802198,0.10701754385964912,0.9912280701754386,1.0,0.011000044840995779,0.9824561403508771,1.0,0.01387026707436931,-0.00877192982456143,0.0,0.002870222233373531
wdbc,logistic_regression,mnar,3,0.2,0.2057142857142857,0.18771929824561404,0.9912280701754386,1.0,0.011000044840995779,0.9912280701754386,1.0,0.013169667213059625,0.0,0.0,0.0021696223720638463
wdbc,logistic_regression,mnar,3,0.3,0.316043956043956,0.2719298245614035,0.9912280701754386,1.0,0.011000044840995779,0.9736842105263158,0.9993386243386243,0.0206290559929253,-0.01754385964912275,-0.000661375661375696,0.009629011151929523
wdbc,logistic_regression,mnar,3,0.5,0.52,0.47192982456140353,0.9912280701754386,1.0,0.011000044840995779,0.9649122807017544,0.9980158730158729,0.017675142188150736,-0.02631578947368418,-0.001984126984127088,0.006675097347154957
wdbc,logistic_regression,mnar,4,0.1,0.09824561403508772,0.10088495575221239,0.9911504424778761,0.9986586183769282,0.011509393115626572,0.9823008849557522,0.9993293091884641,0.015121414424165959,-0.008849557522123908,0.0006706908115359234,0.0036120213085393867
wdbc,logistic_regression,mnar,4,0.2,0.2043859649122807,0.20707964601769913,0.9911504424778761,0.9986586183769282,0.011509393115626572,0.9911504424778761,0.9993293091884641,0.013949690862271819,0.0,0.0006706908115359234,0.0024402977466452466
wdbc,logistic_regression,mnar,4,0.3,0.3030701754385965,0.2938053097345133,0.9911504424778761,0.9986586183769282,0.011509393115626572,0.9911504424778761,0.9959758551307847,0.013626674764920061,0.0,-0.0026827632461434714,0.002117281649293489
wdbc,logistic_regression,mnar,4,0.5,0.5135964912280702,0.47079646017699117,0.9911504424778761,0.9986586183769282,0.011509393115626572,0.9911504424778761,0.9959758551307847,0.011883542837524875,0.0,-0.0026827632461434714,0.00037414972189830226
