dataset,model,mechanism,fold,rate,train_actual_rate,test_actual_rate,clean_accuracy,clean_roc_auc,clean_brier,accuracy,roc_auc,brier,accuracy_change,roc_auc_change,brier_change
statlog_heart,logistic_regression,mnar,0,0.1,0.10185185185185185,0.1111111111111111,0.9074074074074074,0.9472222222222223,0.08965282127241327,0.8888888888888888,0.9361111111111111,0.09939689420909542,-0.0185185185185186,-0.011111111111111183,0.009744072936682155
statlog_heart,logistic_regression,mnar,0,0.2,0.19290123456790123,0.2222222222222222,0.9074074074074074,0.9472222222222223,0.08965282127241327,0.8888888888888888,0.9319444444444445,0.10442068932247768,-0.0185185185185186,-0.015277777777777835,0.014767868050064414
statlog_heart,logistic_regression,mnar,0,0.3,0.3117283950617284,0.3333333333333333,0.9074074074074074,0.9472222222222223,0.08965282127241327,0.8888888888888888,0.9333333333333333,0.10220992582924289,-0.0185185185185186,-0.01388888888888895,0.012557104556829624
statlog_heart,logistic_regression,mnar,0,0.5,0.5061728395061729,0.5,0.9074074074074074,0.9472222222222223,0.08965282127241327,0.8888888888888888,0.925,0.10386599955595359,-0.0185185185185186,-0.022222222222222254,0.014213178283540323
statlog_heart,logistic_regression,mnar,1,0.1,0.10339506172839506,0.1111111111111111,0.9259259259259259,0.9180555555555555,0.09333818132280701,0.9259259259259259,0.9222222222222222,0.08801385215978079,0.0,0.004166666666666652,-0.00532432916302622
statlog_heart,logistic_regression,mnar,1,0.2,0.20987654320987653,0.2037037037037037,0.9259259259259259,0.9180555555555555,0.09333818132280701,0.9444444444444444,0.9166666666666666,0.08697525157585669,0.01851851851851849,-0.001388888888888884,-0.006362929746950324
statlog_heart,logistic_regression,mnar,1,0.3,0.31790123456790126,0.2962962962962963,0.9259259259259259,0.9180555555555555,0.09333818132280701,0.9444444444444444,0.9236111111111112,0.08804133749041837,0.01851851851851849,0.005555555555555647,-0.00529684383238864
statlog_heart,logistic_regression,mnar,1,0.5,0.5015432098765432,0.48148148148148145,0.9259259259259259,0.9180555555555555,0.09333818132280701,0.9259259259259259,0.923611111111111,0.09064165963350473,0.0,0.005555555555555536,-0.0026965216893022753
statlog_heart,logistic_regression,mnar,2,0.1,0.1111111111111111,0.09876543209876543,0.7777777777777778,0.8375,0.16379336148650983,0.7777777777777778,0.8361111111111111,0.16638675910241604,0.0,-0.001388888888888884,0.002593397615906212
statlog_heart,logistic_regression,mnar,2,0.2,0.2191358024691358,0.22839506172839505,0.7777777777777778,0.8375,0.16379336148650983,0.8333333333333334,0.8569444444444444,0.1460515457395552,0.05555555555555558,0.019444444444444375,-0.01774181574695463
statlog_heart,logistic_regression,mnar,2,0.3,0.3271604938271605,0.32098765432098764,0.7777777777777778,0.8375,0.16379336148650983,0.8333333333333334,0.8638888888888889,0.1458849974377609,0.05555555555555558,0.026388888888888906,-0.01790836404874893
statlog_heart,logistic_regression,mnar,2,0.5,0.5185185185185185,0.5,0.7777777777777778,0.8375,0.16379336148650983,0.8148148148148148,0.875,0.14320590298437258,0.03703703703703698,0.03749999999999998,-0.02058745850213725
statlog_heart,logistic_regression,mnar,3,0.1,0.10493827160493827,0.11728395061728394,0.7592592592592593,0.8944444444444444,0.16103550497658342,0.7592592592592593,0.8791666666666667,0.17121603982309933,0.0,-0.015277777777777724,0.010180534846515904
statlog_heart,logistic_regression,mnar,3,0.2,0.20987654320987653,0.25308641975308643,0.7592592592592593,0.8944444444444444,0.16103550497658342,0.7592592592592593,0.8777777777777778,0.16623903326007816,0.0,-0.016666666666666607,0.0052035282834947405
statlog_heart,logistic_regression,mnar,3,0.3,0.30092592592592593,0.3333333333333333,0.7592592592592593,0.8944444444444444,0.16103550497658342,0.7777777777777778,0.8680555555555556,0.16478345217604143,0.01851851851851849,-0.026388888888888795,0.003747947199458007
statlog_heart,logistic_regression,mnar,3,0.5,0.5077160493827161,0.4691358024691358,0.7592592592592593,0.8944444444444444,0.16103550497658342,0.7592592592592593,0.8902777777777777,0.1612086192215685,0.0,-0.004166666666666652,0.00017311424498508976
statlog_heart,logistic_regression,mnar,4,0.1,0.11265432098765432,0.08024691358024691,0.8888888888888888,0.9027777777777778,0.10241779209288368,0.8888888888888888,0.9013888888888889,0.10492320073047452,0.0,-0.001388888888888884,0.002505408637590842
statlog_heart,logistic_regression,mnar,4,0.2,0.20833333333333334,0.17901234567901234,0.8888888888888888,0.9027777777777778,0.10241779209288368,0.8703703703703703,0.9013888888888889,0.10592963773912961,-0.01851851851851849,-0.001388888888888884,0.0035118456462459313
statlog_heart,logistic_regression,mnar,4,0.3,0.3055555555555556,0.2654320987654321,0.8888888888888888,0.9027777777777778,0.10241779209288368,0.9074074074074074,0.8861111111111112,0.106519420153376,0.0185185185185186,-0.016666666666666607,0.0041016280604923155
statlog_heart,logistic_regression,mnar,4,0.5,0.49074074074074076,0.5308641975308642,0.8888888888888888,0.9027777777777778,0.10241779209288368,0.8703703703703703,0.8819444444444444,0.11397499672116383,-0.01851851851851849,-0.02083333333333337,0.011557204628280152
