dataset,model,mechanism,rate,mean_accuracy,std_accuracy,mean_roc_auc,std_roc_auc,mean_brier,std_brier,mean_accuracy_change,mean_roc_auc_change,mean_brier_change
wdbc,random_forest,mnar,0.1,0.9508150908244062,0.015867089988271226,0.9894131152115102,0.008114583224753355,0.03329332673497904,0.005963365478555572,-0.00350877192982455,-0.0001645532107372505,-0.0003041457071883219
wdbc,random_forest,mnar,0.2,0.9508150908244062,0.014604491373285898,0.9898432801806532,0.008050705176788762,0.034403646561093,0.006698462330468414,-0.0035087719298245723,0.0002656117584057149,0.0008061741189256351
wdbc,random_forest,mnar,0.3,0.9525694767893185,0.015875670775815483,0.9912110475081324,0.005300310462671369,0.03453362016767583,0.008074704647756338,-0.001754385964912264,0.001633379085884834,0.0009361477255084676
wdbc,random_forest,mnar,0.5,0.9525694767893184,0.011688318669147267,0.9918675381314589,0.00416945791504836,0.03537073862754231,0.008000186822552133,-0.0017543859649122862,0.0022898697092113675,0.0017732661853749436
