dataset,model,mechanism,fold,rate,train_actual_rate,test_actual_rate,clean_accuracy,clean_roc_auc,clean_brier,accuracy,roc_auc,brier,accuracy_change,roc_auc_change,brier_change
statlog_heart,random_forest,mcar,0,0.1,0.09650997150997151,0.09401709401709402,0.8333333333333334,0.9319444444444445,0.1106736111111111,0.8333333333333334,0.9506944444444445,0.10049120370370372,0.0,0.018750000000000044,-0.010182407407407376
statlog_heart,random_forest,mcar,0,0.2,0.2037037037037037,0.1866096866096866,0.8333333333333334,0.9319444444444445,0.1106736111111111,0.8333333333333334,0.9097222222222222,0.12619259259259258,0.0,-0.022222222222222254,0.01551898148148148
statlog_heart,random_forest,mcar,0,0.3,0.3005698005698006,0.2948717948717949,0.8333333333333334,0.9319444444444445,0.1106736111111111,0.8333333333333334,0.9020833333333333,0.1250263888888889,0.0,-0.029861111111111116,0.014352777777777798
statlog_heart,random_forest,mcar,0,0.5,0.5028490028490028,0.5156695156695157,0.8333333333333334,0.9319444444444445,0.1106736111111111,0.7222222222222222,0.8027777777777778,0.17783518518518515,-0.11111111111111116,-0.12916666666666665,0.06716157407407405
statlog_heart,random_forest,mcar,1,0.1,0.10790598290598291,0.10398860398860399,0.9074074074074074,0.9097222222222222,0.1119875,0.8518518518518519,0.9,0.12290601851851853,-0.05555555555555558,-0.009722222222222188,0.010918518518518522
statlog_heart,random_forest,mcar,1,0.2,0.20477207977207978,0.18803418803418803,0.9074074074074074,0.9097222222222222,0.1119875,0.9259259259259259,0.9034722222222222,0.11973287037037038,0.01851851851851849,-0.006249999999999978,0.007745370370370375
statlog_heart,random_forest,mcar,1,0.3,0.29736467236467234,0.2934472934472934,0.9074074074074074,0.9097222222222222,0.1119875,0.7777777777777778,0.85625,0.15437083333333335,-0.12962962962962965,-0.053472222222222254,0.04238333333333334
statlog_heart,random_forest,mcar,1,0.5,0.5064102564102564,0.5,0.9074074074074074,0.9097222222222222,0.1119875,0.7777777777777778,0.8590277777777777,0.16066111111111112,-0.12962962962962965,-0.050694444444444486,0.04867361111111111
statlog_heart,random_forest,mcar,2,0.1,0.10505698005698005,0.10826210826210826,0.7407407407407407,0.8097222222222222,0.1729185185185185,0.7407407407407407,0.8027777777777778,0.17850092592592595,0.0,-0.00694444444444442,0.0055824074074074526
statlog_heart,random_forest,mcar,2,0.2,0.20975783475783477,0.21225071225071226,0.7407407407407407,0.8097222222222222,0.1729185185185185,0.7222222222222222,0.7944444444444445,0.18393518518518517,-0.01851851851851849,-0.015277777777777724,0.011016666666666675
statlog_heart,random_forest,mcar,2,0.3,0.3091168091168091,0.3076923076923077,0.7407407407407407,0.8097222222222222,0.1729185185185185,0.7407407407407407,0.7618055555555556,0.19525092592592588,0.0,-0.04791666666666661,0.022332407407407384
statlog_heart,random_forest,mcar,2,0.5,0.4960826210826211,0.49002849002849,0.7407407407407407,0.8097222222222222,0.1729185185185185,0.6296296296296297,0.6576388888888889,0.24890416666666665,-0.11111111111111105,-0.15208333333333335,0.07598564814814815
statlog_heart,random_forest,mcar,3,0.1,0.11182336182336182,0.09116809116809117,0.7592592592592593,0.8805555555555555,0.15213842592592589,0.7777777777777778,0.8645833333333334,0.15532453703703705,0.01851851851851849,-0.015972222222222165,0.0031861111111111673
statlog_heart,random_forest,mcar,3,0.2,0.21616809116809116,0.1794871794871795,0.7592592592592593,0.8805555555555555,0.15213842592592589,0.8148148148148148,0.8868055555555555,0.14198657407407408,0.05555555555555547,0.006249999999999978,-0.0101518518518518
statlog_heart,random_forest,mcar,3,0.3,0.31695156695156695,0.2849002849002849,0.7592592592592593,0.8805555555555555,0.15213842592592589,0.7777777777777778,0.8236111111111112,0.17070833333333332,0.01851851851851849,-0.05694444444444435,0.018569907407407438
statlog_heart,random_forest,mcar,3,0.5,0.50997150997151,0.4886039886039886,0.7592592592592593,0.8805555555555555,0.15213842592592589,0.7407407407407407,0.7840277777777778,0.18079644038229145,-0.0185185185185186,-0.09652777777777777,0.028658014456365566
statlog_heart,random_forest,mcar,4,0.1,0.10398860398860399,0.1111111111111111,0.8703703703703703,0.90625,0.11030972222222223,0.8703703703703703,0.9013888888888889,0.11013749999999999,0.0,-0.004861111111111094,-0.00017222222222224026
statlog_heart,random_forest,mcar,4,0.2,0.20975783475783477,0.21937321937321938,0.8703703703703703,0.90625,0.11030972222222223,0.8703703703703703,0.9041666666666667,0.12467407407407408,0.0,-0.002083333333333326,0.01436435185185185
statlog_heart,random_forest,mcar,4,0.3,0.31374643874643876,0.3247863247863248,0.8703703703703703,0.90625,0.11030972222222223,0.8148148148148148,0.8527777777777777,0.15319537037037034,-0.05555555555555558,-0.053472222222222254,0.04288564814814812
statlog_heart,random_forest,mcar,4,0.5,0.5060541310541311,0.5085470085470085,0.8703703703703703,0.90625,0.11030972222222223,0.7962962962962963,0.8715277777777778,0.1437824074074074,-0.07407407407407407,-0.03472222222222221,0.03347268518518516
