dataset,model,mechanism,rate,mean_accuracy,std_accuracy,mean_roc_auc,std_roc_auc,mean_brier,std_brier,mean_accuracy_change,mean_roc_auc_change,mean_brier_change
statlog_heart,gradient_boosting,mar,0.1,0.7925925925925925,0.0710010722691882,0.8666666666666666,0.05230047328822984,0.15311778312171676,0.0445471401590388,-0.007407407407407374,0.0058333333333333345,-0.0025798690689713437
statlog_heart,gradient_boosting,mar,0.2,0.8111111111111111,0.05138680342782078,0.8766666666666667,0.042291609651485075,0.14626272402333942,0.036418678250657636,0.011111111111111117,0.015833333333333387,-0.009434928167348672
statlog_heart,gradient_boosting,mar,0.3,0.8111111111111111,0.05138680342782079,0.8802777777777777,0.026849057964484495,0.14543889728153012,0.025916178428932683,0.011111111111111117,0.019444444444444486,-0.01025875490915797
statlog_heart,gradient_boosting,mar,0.5,0.7962962962962963,0.05707790743489793,0.8702777777777777,0.03309521430473813,0.15139264631109522,0.03187754031523492,-0.0037037037037036978,0.009444444444444478,-0.004305005879592877
