dataset,model,mechanism,fold,rate,train_actual_rate,test_actual_rate,clean_accuracy,clean_roc_auc,clean_brier,accuracy,roc_auc,brier,accuracy_change,roc_auc_change,brier_change
statlog_heart,logistic_regression,mar,0,0.1,0.09104938271604938,0.10493827160493827,0.9074074074074074,0.9472222222222223,0.08965282127241327,0.8888888888888888,0.9333333333333333,0.09937049051311814,-0.0185185185185186,-0.01388888888888895,0.009717669240704871
statlog_heart,logistic_regression,mar,0,0.2,0.19135802469135801,0.21604938271604937,0.9074074074074074,0.9472222222222223,0.08965282127241327,0.8703703703703703,0.9263888888888889,0.10856673450027411,-0.03703703703703709,-0.02083333333333337,0.018913913227860846
statlog_heart,logistic_regression,mar,0,0.3,0.30092592592592593,0.3148148148148148,0.9074074074074074,0.9472222222222223,0.08965282127241327,0.8703703703703703,0.9152777777777779,0.1197081092937429,-0.03703703703703709,-0.03194444444444444,0.030055288021329632
statlog_heart,logistic_regression,mar,0,0.5,0.5015432098765432,0.5246913580246914,0.9074074074074074,0.9472222222222223,0.08965282127241327,0.8518518518518519,0.9180555555555555,0.11111538282323521,-0.05555555555555558,-0.029166666666666785,0.02146256155082195
statlog_heart,logistic_regression,mar,1,0.1,0.10802469135802469,0.11728395061728394,0.9259259259259259,0.9180555555555555,0.09333818132280701,0.9074074074074074,0.923611111111111,0.09216779875358301,-0.01851851851851849,0.005555555555555536,-0.0011703825692239989
statlog_heart,logistic_regression,mar,1,0.2,0.2052469135802469,0.2222222222222222,0.9259259259259259,0.9180555555555555,0.09333818132280701,0.9074074074074074,0.9152777777777779,0.09661947800767307,-0.01851851851851849,-0.002777777777777657,0.0032812966848660557
statlog_heart,logistic_regression,mar,1,0.3,0.3117283950617284,0.30864197530864196,0.9259259259259259,0.9180555555555555,0.09333818132280701,0.9074074074074074,0.9138888888888889,0.09933498155326438,-0.01851851851851849,-0.004166666666666652,0.005996800230457372
statlog_heart,logistic_regression,mar,1,0.5,0.5046296296296297,0.5,0.9259259259259259,0.9180555555555555,0.09333818132280701,0.9074074074074074,0.913888888888889,0.09863049510731209,-0.01851851851851849,-0.004166666666666541,0.005292313784505079
statlog_heart,logistic_regression,mar,2,0.1,0.09259259259259259,0.1419753086419753,0.7777777777777778,0.8375,0.16379336148650983,0.7777777777777778,0.8347222222222223,0.16398640359189087,0.0,-0.002777777777777768,0.0001930421053810416
statlog_heart,logistic_regression,mar,2,0.2,0.1882716049382716,0.2222222222222222,0.7777777777777778,0.8375,0.16379336148650983,0.8148148148148148,0.8402777777777778,0.15676360596859376,0.03703703703703698,0.002777777777777768,-0.00702975551791607
statlog_heart,logistic_regression,mar,2,0.3,0.3148148148148148,0.3148148148148148,0.7777777777777778,0.8375,0.16379336148650983,0.8333333333333334,0.8319444444444444,0.1563404442323274,0.05555555555555558,-0.005555555555555647,-0.0074529172541824285
statlog_heart,logistic_regression,mar,2,0.5,0.5185185185185185,0.5061728395061729,0.7777777777777778,0.8375,0.16379336148650983,0.8148148148148148,0.8305555555555556,0.16787056299202324,0.03703703703703698,-0.00694444444444442,0.004077201505513411
statlog_heart,logistic_regression,mar,3,0.1,0.08641975308641975,0.09259259259259259,0.7592592592592593,0.8944444444444444,0.16103550497658342,0.7777777777777778,0.8861111111111111,0.1574577531453416,0.01851851851851849,-0.008333333333333304,-0.0035777518312418155
statlog_heart,logistic_regression,mar,3,0.2,0.18209876543209877,0.17901234567901234,0.7592592592592593,0.8944444444444444,0.16103550497658342,0.7777777777777778,0.8875000000000001,0.15279179928223316,0.01851851851851849,-0.006944444444444309,-0.008243705694350262
statlog_heart,logistic_regression,mar,3,0.3,0.279320987654321,0.30246913580246915,0.7592592592592593,0.8944444444444444,0.16103550497658342,0.7592592592592593,0.8777777777777778,0.1577637034050777,0.0,-0.016666666666666607,-0.0032718015715057225
statlog_heart,logistic_regression,mar,3,0.5,0.49537037037037035,0.5061728395061729,0.7592592592592593,0.8944444444444444,0.16103550497658342,0.7407407407407407,0.8847222222222223,0.1609903443364907,-0.0185185185185186,-0.009722222222222077,-4.5160640092717363e-05
statlog_heart,logistic_regression,mar,4,0.1,0.10339506172839506,0.09876543209876543,0.8888888888888888,0.9027777777777778,0.10241779209288368,0.8703703703703703,0.9069444444444444,0.10344097749742458,-0.01851851851851849,0.004166666666666652,0.0010231854045408967
statlog_heart,logistic_regression,mar,4,0.2,0.2175925925925926,0.17901234567901234,0.8888888888888888,0.9027777777777778,0.10241779209288368,0.8703703703703703,0.9,0.1072795640625188,-0.01851851851851849,-0.002777777777777768,0.004861771969635123
statlog_heart,logistic_regression,mar,4,0.3,0.31635802469135804,0.29012345679012347,0.8888888888888888,0.9027777777777778,0.10241779209288368,0.8333333333333334,0.8958333333333334,0.11487757849269906,-0.05555555555555547,-0.00694444444444442,0.012459786399815376
statlog_heart,logistic_regression,mar,4,0.5,0.5015432098765432,0.5,0.8888888888888888,0.9027777777777778,0.10241779209288368,0.8333333333333334,0.8930555555555556,0.11226038391516223,-0.05555555555555547,-0.009722222222222188,0.009842591822278549
