dataset,model,mechanism,fold,rate,train_actual_rate,test_actual_rate,clean_accuracy,clean_roc_auc,clean_brier,accuracy,roc_auc,brier,accuracy_change,roc_auc_change,brier_change
wdbc,logistic_regression,mar,0,0.1,0.10285714285714286,0.10175438596491228,0.9736842105263158,0.9954143465443825,0.021018353357749434,0.9649122807017544,0.99475925319358,0.02226781104956381,-0.00877192982456143,-0.0006550933508024936,0.0012494576918143756
wdbc,logistic_regression,mar,0,0.2,0.19824175824175824,0.19298245614035087,0.9736842105263158,0.9954143465443825,0.021018353357749434,0.9736842105263158,0.9882083196855552,0.022446793012138082,0.0,-0.007206026858827319,0.0014284396543886475
wdbc,logistic_regression,mar,0,0.3,0.2865934065934066,0.2964912280701754,0.9736842105263158,0.9954143465443825,0.021018353357749434,0.9824561403508771,0.9882083196855551,0.019757940501202904,0.00877192982456132,-0.00720602685882743,-0.0012604128565465306
wdbc,logistic_regression,mar,0,0.5,0.48747252747252745,0.5017543859649123,0.9736842105263158,0.9954143465443825,0.021018353357749434,0.9649122807017544,0.9921388797903702,0.02310459384239143,-0.00877192982456143,-0.003275466754012357,0.0020862404846419963
wdbc,logistic_regression,mar,1,0.1,0.10373626373626374,0.11403508771929824,0.956140350877193,0.9977071732721913,0.02594545017561732,0.9473684210526315,0.9967245332459875,0.028090403861843513,-0.00877192982456143,-0.0009826400262037405,0.002144953686226192
wdbc,logistic_regression,mar,1,0.2,0.20043956043956043,0.2,0.956140350877193,0.9977071732721913,0.02594545017561732,0.9473684210526315,0.9954143465443825,0.035136544658897866,-0.00877192982456143,-0.0022928267278087278,0.009191094483280544
wdbc,logistic_regression,mar,1,0.3,0.29406593406593406,0.2982456140350877,0.956140350877193,0.9977071732721913,0.02594545017561732,0.9473684210526315,0.9967245332459875,0.03229740585324831,-0.00877192982456143,-0.0009826400262037405,0.0063519556776309855
wdbc,logistic_regression,mar,1,0.5,0.4826373626373626,0.4982456140350877,0.956140350877193,0.9977071732721913,0.02594545017561732,0.9385964912280702,0.99475925319358,0.04056808332234323,-0.01754385964912275,-0.0029479200786112214,0.014622633146725912
wdbc,logistic_regression,mar,2,0.1,0.1010989010989011,0.1,0.9649122807017544,0.9851190476190477,0.029953816011515137,0.9649122807017544,0.9851190476190477,0.03339820547745927,0.0,0.0,0.0034443894659441296
wdbc,logistic_regression,mar,2,0.2,0.20483516483516484,0.19298245614035087,0.9649122807017544,0.9851190476190477,0.029953816011515137,0.9649122807017544,0.9857804232804233,0.03508808489302739,0.0,0.000661375661375585,0.0051342688815122495
wdbc,logistic_regression,mar,2,0.3,0.30725274725274726,0.312280701754386,0.9649122807017544,0.9851190476190477,0.029953816011515137,0.956140350877193,0.9854497354497355,0.03276904915678801,-0.00877192982456143,0.0003306878306877925,0.0028152331452728704
wdbc,logistic_regression,mar,2,0.5,0.4918681318681319,0.5140350877192983,0.9649122807017544,0.9851190476190477,0.029953816011515137,0.956140350877193,0.9854497354497355,0.03510476183189836,-0.00877192982456143,0.0003306878306877925,0.005150945820383224
wdbc,logistic_regression,mar,3,0.1,0.10285714285714286,0.11228070175438597,0.9912280701754386,1.0,0.011000044840995779,0.9912280701754386,1.0,0.010329179579368478,0.0,0.0,-0.0006708652616273011
wdbc,logistic_regression,mar,3,0.2,0.2087912087912088,0.19649122807017544,0.9912280701754386,1.0,0.011000044840995779,0.9824561403508771,0.9996693121693121,0.01452085063013497,-0.00877192982456143,-0.00033068783068790353,0.0035208057891391916
wdbc,logistic_regression,mar,3,0.3,0.3134065934065934,0.2719298245614035,0.9912280701754386,1.0,0.011000044840995779,0.9736842105263158,0.9996693121693121,0.02002354545801012,-0.01754385964912275,-0.00033068783068790353,0.009023500617014341
wdbc,logistic_regression,mar,3,0.5,0.5129670329670329,0.4842105263157895,0.9912280701754386,1.0,0.011000044840995779,0.956140350877193,0.9963624338624338,0.024796045177918696,-0.03508771929824561,-0.0036375661375661617,0.013796000336922918
wdbc,logistic_regression,mar,4,0.1,0.0969298245614035,0.10973451327433628,0.9911504424778761,0.9986586183769282,0.011509393115626572,0.9911504424778761,0.9989939637826961,0.01211856599994155,0.0,0.0003353454057679617,0.000609172884314977
wdbc,logistic_regression,mar,4,0.2,0.19956140350877194,0.20707964601769913,0.9911504424778761,0.9986586183769282,0.011509393115626572,0.9911504424778761,0.9986586183769282,0.013026728074556366,0.0,0.0,0.0015173349589297936
wdbc,logistic_regression,mar,4,0.3,0.30701754385964913,0.30265486725663715,0.9911504424778761,0.9986586183769282,0.011509393115626572,0.9911504424778761,0.9986586183769282,0.015289571676417207,0.0,0.0,0.0037801785607906348
wdbc,logistic_regression,mar,4,0.5,0.5153508771929824,0.4902654867256637,0.9911504424778761,0.9986586183769282,0.011509393115626572,0.9911504424778761,0.9963112005365526,0.01704859948335117,0.0,-0.0023474178403755097,0.005539206367724597
