dataset,model,mechanism,fold,rate,train_actual_rate,test_actual_rate,clean_accuracy,clean_roc_auc,clean_brier,accuracy,roc_auc,brier,accuracy_change,roc_auc_change,brier_change
wdbc,random_forest,mar,0,0.1,0.10285714285714286,0.10175438596491228,0.9649122807017544,0.998689813298395,0.025110526315789475,0.9736842105263158,0.9983622666229938,0.024708552631578947,0.00877192982456143,-0.0003275466754012468,-0.0004019736842105284
wdbc,random_forest,mar,0,0.2,0.19824175824175824,0.19298245614035087,0.9649122807017544,0.998689813298395,0.025110526315789475,0.9736842105263158,0.9990173599737963,0.022728947368421053,0.00877192982456143,0.0003275466754012468,-0.002381578947368422
wdbc,random_forest,mar,0,0.3,0.2865934065934066,0.2964912280701754,0.9649122807017544,0.998689813298395,0.025110526315789475,0.9649122807017544,0.998689813298395,0.023696929824561404,0.0,0.0,-0.0014135964912280717
wdbc,random_forest,mar,0,0.5,0.48747252747252745,0.5017543859649123,0.9649122807017544,0.998689813298395,0.025110526315789475,0.9649122807017544,0.998689813298395,0.022572368421052633,0.0,0.0,-0.002538157894736843
wdbc,random_forest,mar,1,0.1,0.10373626373626374,0.11403508771929824,0.9385964912280702,0.976580412708811,0.0442188596491228,0.956140350877193,0.9769079593842123,0.0408469298245614,0.01754385964912275,0.0003275466754012468,-0.003371929824561401
wdbc,random_forest,mar,1,0.2,0.20043956043956043,0.2,0.9385964912280702,0.976580412708811,0.0442188596491228,0.9473684210526315,0.9755977726826073,0.04186929824561403,0.00877192982456132,-0.0009826400262037405,-0.002349561403508775
wdbc,random_forest,mar,1,0.3,0.29406593406593406,0.2982456140350877,0.9385964912280702,0.976580412708811,0.0442188596491228,0.956140350877193,0.9831313462168358,0.04074320175438597,0.01754385964912275,0.0065509335080248254,-0.0034756578947368333
wdbc,random_forest,mar,1,0.5,0.4826373626373626,0.4982456140350877,0.9385964912280702,0.976580412708811,0.0442188596491228,0.9298245614035088,0.9754339993449067,0.044098245614035095,-0.00877192982456143,-0.0011464133639043084,-0.00012061403508770857
wdbc,random_forest,mar,2,0.1,0.1010989010989011,0.1,0.956140350877193,0.9857804232804233,0.0340796052631579,0.956140350877193,0.9847883597883598,0.03535723684210526,0.0,-0.0009920634920634885,0.0012776315789473636
wdbc,random_forest,mar,2,0.2,0.20483516483516484,0.19298245614035087,0.956140350877193,0.9857804232804233,0.0340796052631579,0.956140350877193,0.9859457671957672,0.03598333333333333,0.0,0.00016534391534395176,0.0019037280701754353
wdbc,random_forest,mar,2,0.3,0.30725274725274726,0.312280701754386,0.956140350877193,0.9857804232804233,0.0340796052631579,0.9473684210526315,0.9879298941798943,0.03697258771929825,-0.00877192982456143,0.00214947089947104,0.00289298245614035
wdbc,random_forest,mar,2,0.5,0.4918681318681319,0.5140350877192983,0.956140350877193,0.9857804232804233,0.0340796052631579,0.9473684210526315,0.9871031746031746,0.0392625,-0.00877192982456143,0.001322751322751392,0.005182894736842102
wdbc,random_forest,mar,3,0.1,0.10285714285714286,0.11228070175438597,0.9473684210526315,0.994047619047619,0.03719407894736842,0.9385964912280702,0.9948743386243386,0.03571600877192982,-0.00877192982456132,0.0008267195767196478,-0.0014780701754385991
wdbc,random_forest,mar,3,0.2,0.2087912087912088,0.19649122807017544,0.9473684210526315,0.994047619047619,0.03719407894736842,0.9473684210526315,0.9957010582010583,0.035056140350877195,0.0,0.0016534391534392956,-0.0021379385964912234
wdbc,random_forest,mar,3,0.3,0.3134065934065934,0.2719298245614035,0.9473684210526315,0.994047619047619,0.03719407894736842,0.9385964912280702,0.9933862433862434,0.03738223684210527,-0.00877192982456132,-0.000661375661375585,0.0001881578947368484
wdbc,random_forest,mar,3,0.5,0.5129670329670329,0.4842105263157895,0.9473684210526315,0.994047619047619,0.03719407894736842,0.9385964912280702,0.9904100529100529,0.042814692982456146,-0.00877192982456132,-0.0036375661375660506,0.005620614035087727
wdbc,random_forest,mar,4,0.1,0.0969298245614035,0.10973451327433628,0.9646017699115044,0.9927900737759893,0.027384292035398227,0.9734513274336283,0.9919517102615694,0.02709203539823009,0.008849557522123908,-0.0008383635144199042,-0.0002922566371681354
wdbc,random_forest,mar,4,0.2,0.19956140350877194,0.20707964601769913,0.9646017699115044,0.9927900737759893,0.027384292035398227,0.9646017699115044,0.9914486921529175,0.026825,0.0,-0.0013413816230717357,-0.0005592920353982254
wdbc,random_forest,mar,4,0.3,0.30701754385964913,0.30265486725663715,0.9646017699115044,0.9927900737759893,0.027384292035398227,0.9646017699115044,0.9926224010731053,0.028482743362831863,0.0,-0.00016767270288398084,0.001098451327433636
wdbc,random_forest,mar,4,0.5,0.5153508771929824,0.4902654867256637,0.9646017699115044,0.9927900737759893,0.027384292035398227,0.9646017699115044,0.9921193829644533,0.02975796460176991,0.0,-0.0006706908115359234,0.0023736725663716825
